EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,3,0,-2,0,-2,-4,87,84,70,1018,1015,1013,10,5,0,23,3,,0.00,6,Fog,31<br />
2001-1-2,6,0,-5,0,-3,-7,93,82,65,1018,1014,1013,10,4,0,0,0,,0.00,3,Fog,-1<br />
2001-1-3,6,0,-6,1,-4,-8,93,83,65,1020,1018,1017,7,1,0,6,0,,0.00,5,Fog,75<br />
2001-1-4,2,-2,-5,0,-3,-6,93,89,86,1018,1017,1016,6,1,0,11,0,,0.00,6,Fog,25<br />
2001-1-5,2,1,0,-1,-2,-3,87,83,80,1018,1017,1016,10,8,2,13,3,,0.00,7,,23<br />
2001-1-6,7,2,-3,3,-2,-5,93,81,69,1023,1019,1017,10,8,0,14,3,,0.00,4,Fog,25<br />
2001-1-7,6,2,-2,2,-1,-3,93,83,75,1025,1024,1023,10,6,0,13,2,,0.00,6,Fog,216<br />
2001-1-8,4,2,1,-1,-2,-4,81,73,56,1027,1025,1024,10,9,4,8,2,,0.00,5,,3<br />
2001-1-9,6,2,-3,0,-3,-5,87,79,65,1024,1021,1018,10,7,4,11,2,,0.00,6,,23<br />
2001-1-10,10,3,-3,3,-1,-6,87,74,58,1022,1020,1018,10,9,6,24,6,,0.00,4,Rain,218<br />
2001-1-11,9,2,-4,0,-4,-7,86,70,37,1022,1020,1019,10,9,4,19,3,,0.00,1,,253<br />
2001-1-12,8,1,-6,-3,-6,-9,93,67,37,1020,1018,1017,10,10,10,21,3,,0.00,2,,219<br />
2001-1-13,8,1,-5,-1,-6,-11,74,64,53,1020,1019,1018,10,10,10,21,3,,0.00,6,,190<br />
2001-1-14,5,1,-3,0,-3,-9,87,73,64,1022,1021,1020,10,9,5,23,5,,0.00,5,Rain-Snow,34<br />
2001-1-15,4,2,0,0,-3,-5,93,74,56,1020,1019,1017,10,9,4,32,23,,0.00,6,Rain-Snow,35<br />
2001-1-16,4,2,1,-2,-4,-5,75,65,56,1022,1021,1020,10,10,10,21,16,,0.00,6,,44<br />
2001-1-17,3,2,1,-2,-2,-3,81,74,70,1022,1020,1020,10,10,10,16,8,,0.00,7,,61<br />
2001-1-18,2,1,1,-1,-3,-3,87,75,70,1020,1019,1018,10,10,10,16,10,,0.00,6,,58<br />
2001-1-19,4,2,1,-1,-3,-7,87,70,52,1022,1020,1018,10,10,7,16,5,,0.00,6,Snow,37<br />
2001-1-20,3,0,-2,-2,-3,-4,93,75,65,1023,1022,1021,10,9,0,11,2,,0.00,6,Fog-Snow,102<br />
2001-1-21,3,-3,-9,-2,-6,-11,86,76,65,1023,1022,1020,10,7,0,14,2,,0.00,5,Fog,50<br />
2001-1-22,4,1,-2,-4,-6,-7,75,64,52,1022,1021,1020,10,10,10,14,8,,0.00,4,Snow,40<br />
2001-1-23,4,-2,-7,-6,-8,-11,86,66,33,1022,1021,1020,10,10,10,11,3,,0.00,3,,47<br />
2001-1-24,3,-2,-6,-5,-7,-9,86,67,48,1021,1020,1019,10,10,10,21,3,,0.00,6,,54<br />
2001-1-25,3,-1,-5,-6,-8,-10,69,61,48,1027,1024,1021,10,10,10,27,16,,0.00,4,,34<br />
2001-1-26,4,-3,-10,-6,-9,-14,93,68,49,1028,1026,1023,,,,11,2,,0.00,,,83<br />
2001-1-27,4,-3,-11,-9,-11,-14,93,65,39,1024,1021,1019,,,,10,2,,0.00,,,159<br />
2001-1-28,11,2,-6,-2,-6,-9,86,58,37,1021,1020,1018,10,10,10,19,3,,0.00,4,,170<br />
2001-1-29,12,6,-2,3,-2,-7,81,66,52,1022,1020,1019,10,8,2,16,2,,0.00,4,Rain,254<br />
2001-1-30,14,4,-5,4,-2,-8,80,67,47,1022,1020,1016,10,10,10,21,2,,0.00,4,,126<br />
2001-1-31,15,6,-4,3,-2,-6,93,61,27,1016,1012,1009,10,10,10,32,6,,0.00,3,,215<br />
2001-2-1,10,5,0,0,-3,-4,87,65,43,1009,1008,1006,10,9,3,26,6,,0.00,5,Rain,230<br />
2001-2-2,8,3,-2,3,-1,-4,93,81,66,1009,1007,1004,10,6,0,16,3,,0.00,6,Fog-Rain,109<br />
2001-2-3,6,3,0,3,1,-3,93,83,75,1011,1005,1003,10,10,8,16,8,,0.00,6,Rain-Snow,228<br />
2001-2-4,3,0,-3,-1,-3,-6,93,76,60,1019,1016,1011,10,10,10,13,5,,0.00,6,,301<br />
2001-2-5,6,0,-5,-3,-7,-9,86,65,36,1022,1020,1010,,,,14,3,,0.00,,,201<br />
2001-2-6,7,0,-7,0,-4,-9,87,74,57,1021,1020,1019,10,9,6,19,2,,0.00,4,,188<br />
2001-2-7,8,3,-2,0,-3,-5,86,69,49,1025,1022,1021,10,10,7,26,3,,0.00,5,Snow,30<br />
2001-2-8,10,2,-6,0,-4,-8,87,70,40,1028,1026,1025,,,,10,2,,0.00,,,29<br />
2001-2-9,12,3,-6,-1,-6,-8,93,64,26,1028,1026,1024,,,,13,2,,0.00,,,217<br />
2001-2-10,14,3,-7,-1,-5,-9,86,63,31,1026,1025,1024,,,,13,0,,0.00,,,27<br />
2001-2-11,15,4,-7,3,-4,-9,86,65,36,1026,1025,1023,,,,14,2,,0.00,,,31<br />
2001-2-12,13,6,-1,-1,-4,-9,81,53,21,1025,1022,1019,,,,24,13,,0.00,,,35<br />
2001-2-13,13,6,-2,1,-3,-6,80,57,33,1020,1015,1011,10,10,10,26,10,,0.00,5,Rain,98<br />
2001-2-14,9,3,-2,2,-1,-4,87,75,61,1019,1010,1009,10,9,1,26,5,,0.00,5,Fog-Rain-Snow,337<br />
2001-2-15,4,1,-1,-1,-3,-5,87,75,65,1020,1017,1014,10,9,7,27,10,,0.00,6,Snow,42<br />
2001-2-16,5,0,-4,-2,-4,-7,81,70,49,1021,1020,1020,10,10,10,24,18,,0.00,5,,34<br />
2001-2-17,9,2,-5,-4,-7,-8,80,62,32,1021,1020,1018,,,,21,10,,0.00,,,22<br />
2001-2-18,8,0,-8,-3,-7,-11,80,61,43,1020,1016,1012,,,,23,3,,0.00,,,190<br />
2001-2-19,7,0,-6,-1,-5,-10,100,73,49,1011,1008,1004,10,8,2,32,8,,0.00,6,Snow,265<br />
2001-2-20,0,-3,-6,-4,-11,-12,100,62,47,1010,1007,1005,10,10,10,29,13,,0.00,5,Snow,307<br />
2001-2-21,0,-3,-7,-4,-8,-10,93,73,60,1013,1011,1007,10,10,10,24,14,,0.00,6,Snow,237<br />
2001-2-22,1,-2,-4,-2,-5,-8,93,78,60,1007,1003,1002,10,9,6,37,21,,0.00,6,Snow,216<br />
2001-2-23,3,-1,-4,0,-4,-6,93,80,60,1007,1004,1003,10,8,1,37,18,,0.00,5,Fog-Snow,213<br />
