Lindesnes Fyr   
Konsmo-Hoyland  
Hovden-Lundane  
Byglandsfjord-Soakken      
Oyfjell-Trovatn 
Oksoy Fyr       
Mosstrand       
Kristiansand              E
Tveitsund       
Nelaug          
Torungen Fyr    
Lyngor Fyr      
Gvarv                     E
Lyngdal I Numeda
Skien-Geiterygge          E
Jomfruland Fyr  
Kongsberg Iv    
Ferder Fyr      
Torp                      E
Oseberg                   E
Oslo                      E
Tryvasshogda    
Oslo Blindern   
Rygge                     E
Stromtangen Fyr 
Holand-Fosser   
Prestebakke     
Magnor          
Ritsem          
Ritsem          
Katterjakk      
Abisko          
Stora Sjoefallet
Tarfala         
Rensjoen        
Tornetrask Lake 
Nikkaluokta     
Latnivaara      
Esrange         
Kiruna                    E
Kiruna Geofysisk
Gallivare                 E
Nedre Soppero   
Naimakka        
Saittarova      
Porkalompolo    
Karesuando      
Pajala          
Stekenjokk      
Hemavan Gierevar
Hemavan         
Gielas          
Dikanas         
Kvikkjokk       
Mierkenis       
Arjeplog        
Gunnarn                   E
Roparudden      
Buresjoen       
Tjakaape        
Paljamyren      
Tellejaur       
Vajmat          
Malaa           
Arvidsjaur      
Jokkmokk        
Vidsel                    E
Fallfors        
Nattavaara      
Heden           
Boden           
Aelvsbyn        
Lakatraesk      
Ronnskar        
Startbyn        
Lulea Sol       
Paharova        
Lulea-Kallax    
Lulea Kallax              E
Rodkallen       
Storoen         
Haparanda       
Ylinenjaervi    
Storlien        
Sylarna         
Mattmar         
Bjoernaengen    
Korsvattnet     
Gaddede         
Froson                    E
Ostersund Sol   
Gubbhoegen      
Foellinge       
Saxnaes         
Hallhaaxaasen   
Hoting          
Junsele         
Vilhelmina      
Krangede        
Aasele          
Ristraesk       
Kramfors Flygpla          E
Vaestmarkum     
Lycksele        
Fredrika        
Hemling         
Ornskoldsvik              E
Skagsudde       
Norsjoe         
Vindeln         
Petistraesk     
Umea Robacksdale
Jarnasklubb     
Umea                      E
Holmogadd       
Hoekmarksberget 
Skelleftea                E
Bjuroklubb      
Idre Storbo     
Flatruet        
Idre Fjall      
Tannas          
Saelen          
Sarna           
Dravagen        
Boertnan        
Aelvdalen       
Sveg            
Kloevsjoehoejden
Hamra           
Hunge           
Norrhoeg        
Edsbyn          
Torpshammar     
Delsbo          
Sillre          
Raasta          
Kuggoren        
Timra           
Timra                     E
Bramon          
Soderhamn                 E
Lungo           
Ostmark         
Naven           
Blomskog        
Malung          
Arvika          
Brattmon        
Karlstad Sol              E
Luro            
Karlstad                  E
Sunne           
Stalldalen      
Gustavsfors     
Orebro                    E
Dagloesen       
Borlange                  E
Amot            
Mora            
Gavle                     E
Vasteras                  E
Eskilstuna      
Eggegrund       
Kilsbergen      
Gavle           
Film            
Uppsala                   E
Stockholm Arland          E
Stockholm Bromma          E
Stora Spaansberg
Tullinge        
Skeppmora       
Floda           
Sala            
Kerstinbo       
Stockholm       
Adelsoe         
Stavsnas        
Orskar          
Harsfjarden     
Svanberga       
Soederarm       
Svenska         
Almagrundet     
Nordkoster      
Vaderoarna      
Maseskar        
Hud             
Trollhattan               E
Goteborg Save AF          E
Goteborg        
Torpabron       
Vinga           
Trubaduren      
Nidingen        
Ringhals        
Satenas                   E
Bergarud        
Goteborg                  E
Skovde Flygplats          E
Rangedala       
Ullared         
Kroppefjaell    
Haellum         
Axstal          
Gaardsjoe       
Visingsoe       
Tomtabacken     
Jonkoping                 E
Malexander      
Kymbo           
Kettstaka       
Hagshult                  E
Horn            
Kolmaarden Stroefors       
Gladhammar      
Linkoping                 E
Harstena        
Malexander      
Hultsfred                 E
Malilla         
Landsort        
Norrkoping                E
Smhi            
Olands Norra Udd
Gustaf Dalen    
Gotska Sandon   
Harstena        
Faaroesund-Ar   
Gotska Sandoen  
Visby Flygplats           E
Visby           
Roma            
Oestergarnsholm 
Nasudden        
Hunnestorp      
Broen           
Halmstad                  E
Hallands Vadero 
Kullen          
Angelholm                 E
Rynge           
Helsingborg     
Oskarsgrundet   
Falsterbo       
Torup           
Ljungby         
Hoerby          
Skillinge       
Osby            
Lund Lth        
Hano            
Ljungbyhed                E
Utklippan       
Malmo           
Malmo Sturup              E
Vaxjo                     E
Olands Sodra Udd
Oelandsbron     
Vaxjo           
Kristianstad              E
Kosta           
Ronneby                   E
Ungskar         
Kalmar          
Kalmar                    E
Hoburg          
Kevo            
Ivalo                     E
Muonio          
Sodankyla                 E
Rovaniemi                 E
Salla           
Kemi                      E
Pudasjarvi      
Oulu                      E
Kajaani                   E
Masskar         
Vaasa                     E
Kuopio                    E
Jyvaskyla                 E
Tampere                   E
Pori                      E
Lappeenranta    
Jokioinen       
Mariehamn                 E
Jomala          
Turku                     E
Helsinki                  E
Helsinki Malmi            E
Rankki          
Russaro         
Muckle Flugga   
Baltasound      
Sumburgh                  E
Lerwick         
Sella Ness                E
Muckle Holm     
Fair Isle       
North Ronaldsay 
Sule Skerry     
North Rona      
Foula           
Foula           
Kirkwall                  E
Lochboisdale    
Benbecula                 E
South Uist Range
Butt Of Lewis   
Stornoway                 E
Waterstein      
Loch Glascanoch 
Aultbea         
Barra           
Skye            
Kilmory         
Aonach Mor      
Altnaharra      
Tulloch Bridge  
Cape Wrath      
Strathy Point   
Rackwick        
Foyers          
Invergordon Harbr          
Inverness                 E
Tain Range                E
Aviemore        
Cairngorm       
Kinloss                   E
Lossiemouth               E
Glenlivet       
Cairnwell       
Scrabster Harbou
Wick                      E
Lybster         
Aboyne          
Inchmarlo       
Inverbervie     
Aberdeen                  E
Peterhead Harbou
Rosehearty      
Tiree                     E
Orsay           
Machrihanish              E
Oban            
Lochranza       
West Freugh     
West Freugh               E
Prestwick                 E
Prestwick RNAS  
Whithorn        
Greenock MRCC   
Saughall        
Glasgow                   E
Strathallan     
Glen Ogle       
Salsburgh       
Dundrennan      
Dumfries        
Drumalbin       
Perth                     E
Charterhall     
Edinburgh                 E
Eskdalemuir     
Dundee                    E
Spadeadam                 E
Leuchars                  E
Fife Ness       
Carterhouse     
Berwick Upon Twe
Isle Of Man               E
Snaefell-Isle   
Point Of Ayre   
Drumburgh       
St. Bees Head   
Keswick         
Eskmeals        
Walney Island             E
Aspatria        
Carlisle        
Carlisle Airport          E
Spadeadam       
Shap            
Warcop Range    
Great Dunsell   
Great Dun Fell  
Redesdale Camp  
Boltshope Park  
Boulmer                   E
Long Framlington
Burnhope        
Newcastle Airpor          E
Newcastle       
Sunderland Polyth          
Leeming                   E
Disforth                  E
Tynemouth       
Teesside                  E
Topcliffe RAF             E
Topcliffe       
Linton-On-Ouse            E
Loftus Samos    
Fylingdales     
Whitby          
Bridlington     
Cowden          
Valley                    E
Amlwch          
Capel Curig     
Snowdon Summit  
Rhyl            
Moel-Y-Crio     
Crosby          
Blackpool                 E
Hawarden                  E
Aughton         
Liverpool                 E
Winter Hill     
Manchester                E
Cellarhead      
Skipton         
Bingley         
Emley Moor      
Leeds And Bradfo          E
Leeds           
Nottingham      
Church Fenton             E
Barkston Heath R          E
Humberside                E
Waddington                E
Cranwell                  E
Leconfield                E
Donna Nook      
Easington       
Coningsby                 E
Wainfleet                 E
Mynydd Rhiw     
Nantmor         
Aberdaron       
Cynwyd          
Lake Vyrnwy     
Aberhosan       
Shawbury                  E
East Midlands             E
Cottesmore                E
Wittering                 E
Holbeach                  E
Marham                    E
Sculthorpe                E
Weybourne       
Norwich                   E
Coltishall                E
Hemsby          
Capel Dewi      
Aberporth                 E
Trawscoed       
Sennybridge     
Newcastle On Clu
Shobdon         
Madley          
Barbourne       
Great Malvern   
Pershore        
Birmingham                E
Coleshill       
Coventry                  E
Church Lawford  
Cranfield                 E
Cardington      
Bedford         
Alconbury RAF             E
Wyton RAF                 E
Cambridge                 E
Mildenhall RAF            E
Lakenheath RAF            E
Honington                 E
Wattisham                 E
Woodbridge RAF            E
Bentwaters RAF            E
Milford Haven   
Pembrey Sands             E
Pendine         
Mumbles         
Cilfynydd       
Filton                    E
Staverton                 E
Kemble RAF                E
Fairford RAF              E
Little Rissingto
Brize Norton              E
Upper Heyford RA          E
Benson                    E
High Wycombe Hqs
Northwood       
Northolt                  E
Luton                     E
Chenies         
Stansted                  E
Andrewsfield    
Southend-On-Sea           E
Shoeburyness    
Thames Tower    
Walton-On-Naze  
Gawlish         
Chivenor                  E
Liscombe        
Tivington       
Cardiff-Wales             E
St. Athan       
Cardiff         
Bristol Airport           E
Bristol         
Lyneham                   E
Larkhill        
Boscombe Down             E
Middle Wallop             E
Odiham                    E
Bracknell                 E
Farnborough               E
Farnborough               E
London                    E
London Gatwick            E
London Weather Cter       E
Kenley          
Gravesend       
Charing         
Jubilee Corner  
Sheerness       
Langdon Bay     
Manston                   E
Scilly                    E
Camborne        
Culdrose                  E
Pendennis Point 
Lizard Lighthous
Newquay                   E
Davidstow Moor  
Cardinham       
Bastreet        
Plymouth                  E
Burrington      
North Hessary To
Brixham         
Exeter                    E
Dunkeswell      
Yeovilton                 E
Isle Of Portland
Portland                  E
Bournemouth               E
Southampton               E
St. Catherine's int        
Lee-On-Solent   
Thorney Island  
Solent M.R.S.C. 
Shoreham                  E
Newhaven        
Brede           
Herstmonceux    
Lydd                      E
Alderney                  E
Guernsey                  E
Jersey                    E
St. Helier      
Knockarevan     
Corgary         
St. Angelo      
Castlederg      
Carmoney        
Bally Kelly     
Lough Fea       
Moyola          
Portrush        
Portglenone     
Ballypatrick Fort          
Belfast                   E
Hillsborough    
Glenanne        
Belfast Harbour           E
Killough        
Bangor Harbour  
Larne           
Valentia Observary         
Cork                      E
Rosslare        
Kilkenny        
Shannon                   E
Birr            
Casement                  E
Dublin                    E
Mullingar       
Knock Airport Coaught     E
Clones          
Belmullet       
Malin Head      
Bolungavik      
Stykkisholmur             B
Keflavik                  B
Reykjavik                 B
Eyrarbakki      
Blonduos        
Vestmannaeyjar            B
Hveravellir     
Akureyri                  B
Kirkjubaejarklauur         
Raufarhofn                B
Akranes                   B
Skjaldthingsstad          B
Egilsstadir               B
Nupur           
Dalatangi       
Burfell         
Qaanaaq         
Pituffik                  B
Carey Island    
Hall Land       
Kitsissorsuit   
Upernavik                 B
Qaarsut                   B
Nuussuaataa     
Aasiaat                   B
Ilulissat                 B
Kitsissut       
Sisimiut                  B
Kangerlussuaq             B
Sisimiut Mittarf
Sioralik        
Nuuk                      B
Ukiivik         
Mittarfik Nuuk  
Paamiut                   B
Nunarsuit       
Narsarsuaq                B
Qaqortoq                  B
Angisoq                   B
Kap Morris Jesup
Station Nord    
Henrik Kroeyer Hme         
Danmarkshavn              B
Daneborg                  B
Illoqqortoormiut          B
Nerlerit Inaat            B
Aputiteeq                 B
Tasiilaq                  B
Kulusuk                   B
Ikermiit        
Ikermiuarsuk    
Prins Christian nd        B
Summit          
Vagar                     E
Torshavn        
Thisted                   E
Aalborg                   E
Sindal                    E
Skagen          
Frederikshavn   
Thyboroen       
Aggersund       
Hvide Sande     
Karup                     E
Skive                     E
Stauning                  E
Foulum          
Tirstrup                  E
Anholt          
Esbjerg                   E
Blaavandshuk    
Roemoe          
Vandel                    E
Billund                   E
Vamdrup                   E
Skrydstrup                E
Baagoe          
Soenderborg               E
Kegnaes         
Odense                    E
Taasinge                  E
Maribo                    E
Gedser Odde     
Omoe            
Holbaek         
Roesnaes        
Vaerloese                 E
Hesseloe        
Nakkehoved      
Gniben          
Roskilde                  E
Moen            
Copenhagen                E
Copenhagen City 
Drogden         
Roenne                    E
Hammer Odde     
Valkenburg                E
Ijmuiden        
Texelhors       
De Kooy                   E
North Sea F3 Oilig         
Amsterdam                 E
Vlieland                  E
Hoorn           
Bloemendaal     
Wijdenes        
Terschelling    
Terschelling Hoo
North Sea K13-A l Rig      
Auk-Alfa        
Meetpost Noordwi
Noordelijke Zeerf          
De Bilt                   E
Soesterberg               E
Stavoren        
Lelystad Houtrib
Lelystad        
Leeuwarden                E
Marknesse       
Deelen                    E
Lauwersoog      
Heino           
Hoogeveen       
Eelde                     E
Hupsel          
Huibertgat      
Nieuw Beerta    
Twenthe                   E
Cadzand         
Vlissingen      
Oosterschelde   
Schaar          
Westdorpe       
Le Goeree       
Euro Platform   
Wilhelminadorp  
Hoek Van Holland
Tholen          
Woensdrecht               E
Rotterdam Geulhan          
Rotterdam                 E
Cabauw Tower    
Gilze-Rijen               E
Herwijnen       
Eindhoven                 E
Volkel                    E
Oost Maarland   
Maastricht                E
Arcen           
Koksijde                  E
Ostende                   E
Ostende Pier    
Semmerzake                E
Ghent                     E
Chievres                  E
Uccle           
Charleroi                 E
Antwerp                   E
Brussels                  E
Brasschaat                E
Florennes                 E
Beauvechain               E
Schaffen                  E
St. Hubert                E
Bierset                   E
Kleine Brogel             E
Meix-Devant-Virt
Genk                      E
Spa                       E
Elsenborn                 E
Luxembourg                E
Neuchatel                 L
Payerne                   L
La Chaux-De-Fond
Fahy            
Plaffeien-Oberscot         
Bern-Belp                 L
Grenchen                  L
Napf            
Wynau           
Zurich          
Laegern         
Zurich Airport            L
Altdorf         
Saentis         
St. Gallen      
Hoernli         
Rheineck-Altenrhn         L
Geneva                    L
La Dole         
Aigle           
Le Grand St. Berrd         
Sion                      L
Montana         
Jungfraujoch    
Interlaken      
Guetsch         
Piotta          
Comprovasco     
Cimetta         
Locarno Monti   
Locarno Magadino
Lugano                    L
Stabio          
Disentis        
San Bernardino  
Chur-Ems        
Corvatsch       
Samedan         
Robbia          
Vaduz           
Abbeville                 L
Lille                     L
La Hague        
Cherbourg                 L
Caen                      L
Rouen                     L
Evreux                    L
Beauvais                  L
Reims                     L
Metz                      L
Ouessant        
Brest                     L
Ploumanach      
Saint-Brieuc              L
Dinard                    L
Rennes                    L
Toussus Le Noble          L
Paris Orly                L
Paris Le Bourget          L
Paris                     L
Troyes                    L
St-Dizier                 L
Nancy                     L
Nancy Ochey FAFB          L
Strasbourg                L
Colmar                    L
Quimper                   L
Lann Bihoue               L
Le Talut        
St-Nazaire                L
Nantes                    L
Le Mans                   L
Tours                     L
Bourges                   L
Auxerre                   L
Dijon                     L
Luxeuil                   L
Basel                     L
Chassiron       
Poitiers                  L
Vichy                     L
Limoges                   L
Clermont Ferrand          L
St-Etienne Bouthn         L
Lyon                      L
Lyon Satolas              L
Grenoble                  L
Chambery                  L
Cazaux                    L
Bordeaux                  L
Agen                      L
Gourdon         
Millau          
Montelimar                L
Embrun          
Biarritz                  L
Pau                       L
Tarbes                    L
St. Girons                L
Toulouse                  L
Montpellier               L
Nimes                     L
Marseille                 L
Cap Cepet       
Hyeres                    L
Nice                      L
Perpignan                 L
Calvi                     L
Ajaccio                   L
Figari                    L
Bastia                    L
La Coruna       
La Coruna Airpor          L
Asturias                  L
Oviedo          
Santander Airpor          L
Santander       
Bilbao                    L
San Sebastian Igl          
San Sebastian             L
Santiago                  L
Vigo                      L
Leon                      L
Vitoria                   L
Logrono                   L
Pamplona                  L
Huesca          
Valladolid Airpo          L
Valladolid      
Soria           
Zaragoza                  L
Reus                      L
Barcelona                 L
Gerona                    L
Salamanca                 L
Madrid                    L
Madrid Cuatro Vitos       L
Teruel          
Tortosa         
Caceres         
Toledo          
Albacete                  L
Valencia                  L
Palma de Mallorc          L
Menorca                   L
Badajoz                   L
Ciudad Real     
Alicante                  L
Ibiza                     L
Sevilla                   L
Moron de la Fronra        L
Cordoba                   L
Jaen            
Granada                   L
Murcia          
Murcia Airport            L
Rota                      L
Jerez de la Fronra        L
Malaga                    L
Almeria                   L
Gibraltar                 L
Flores                    L
Corvo           
Horta Castelo Brco        L
Horta           
Lajes                     L
Angra Do Heroism          O
Ponta Delgada             L
Santa Maria               L
Funchal                   L
Porto Santo               L
Cabo Carvoeiro  
Sintra          
Sagres          
Montijo         
Lisbon Geof     
Lisbon                    L
Alverca         
Ota             
Monte Real      
Sines           
Viana Do Castelo
Ovar            
Porto                     L
Coimbra         
Couco           
Tancos          
Faro                      L
Evora           
Viseu           
Beja                      L
Vila Real                 L
Penhas Douradas 
Castelo Branco  
Portalegre      
Braganca                  L
Mindelo         
Praia           
Sal                       G
Ufs TW/EMS      
Ufs Deutsche Buc.          
Helgoland       
Westerland                E
List            
Leck            
Gluecksburg               E
Eggebek                   E
Schleswig       
Schleswig Jagel           E
Hohn                      E
Olpenitz        
Leuchtturm Kiel 
Kiel-Holtenau             E
Westermarkelsdor
Marienleuchte   
Arkona          
Putbus          
Norderney       
Jever                     E
Leuchtturm Alte ser        
Wittmundhaven             E
Wilhelmshaven   
Bremerhaven     
Elpersbuettel   
Cuxhaven        
Nordholz                  E
Bremervoerde    
Itzehoe                   E
Quickborn       
Hamburg Fuhlsbueel        E
Hamburg Finkenweer        E
Pelzerhaken     
Luebeck Blankens          E
Boltenhagen     
Schwerin        
Goldberg        
Rostock Warnemuee          
Laage                     E
Teterow         
Barth           
Greifswald      
Ueckermuende    
Emden           
Oldenburg       
Bremen                    E
Soltau          
Bergen                    E
Fassberg                  E
Boizenburg      
Luechow         
Seehausen       
Marnitz         
Kyritz          
Waren           
Neuruppin       
Wittstock                 E
Neuglobsow      
Neubrandenburg  
Trollenhagen              E
Gruenow         
Angermuende     
Meppen                    E
Lingen          
Rheine Bentlage           E
Nordhorn                  E
Hopsten                   E
Muenster                  E
Osnabrueck      
Guetersloh                E
Diepholz                  E
Bad Salzuflen   
Bielefeld Windelleiche     
Wunstorf                  E
Bueckeburg                E
Hildesheim      
Hannover                  E
Celle                     E
Braunschweig Wagm          
Braunschweig              E
Ummendorf       
Gardelegen      
Magdeburg                 E
Genthin         
Wiesenburg      
Baruth          
Potsdam         
Berlin Dahlem   
Berlin Tegel              E
Berlin Tempelhof          E
Berlin Schoenefe          E
Berlin Alexanderatz        
Lindenberg      
Neuhardenberg   
Manschnow       
Duesseldorf               E
Brueggen                  E
Kalkar                    E
Laarbruch                 E
Bocholt         
Essen                     E
Marl            
Dortmund                  E
Luedenscheid    
Paderborn                 E
Kahler Asten    
Bad Lippspringe 
Eggegebirge     
Warburg         
Kassel Calden             E
Fritzlar KasseleWarte      
Kassel          
Fritzlar                  E
Goettingen      
Leinefelde      
Braunlage       
Brocken         
Wernigerode     
Harzgerode      
Artern          
Halle Kroellwitz
Leipzig Schkeudi          E
Leipzig         
Wittenberg      
Holzdorf                  E
Oschatz         
Dresden Klotzsch          E
Doberlug Kirchha
Cottbus Flugplat          E
Cottbus         
Goerlitz        
Geilenkirchen             E
Aachen          
Noervenich                E
Nuerburg Barweil
Koln                      E
Mendig                    E
Bendorf         
Bonn Hardthoehe 
Bonn Roleber    
Bad Marienberg  
Giessen         
Wahlen          
Bad Hersfeld    
Wasserkuppe     
Kaltennordheim  
Meiningen       
Schmuecke       
Erfurt Binderslen         E
Weimar          
Neuhaus A.R.    
Sonneberg Neufan
Schleiz         
Osterfeld       
Gera Leumnitz   
Plauen          
Carlsfeld       
Aue             
Chemnitz        
Fichtelberg     
Marienberg      
Zinnwald Georgenld         
Lichtenhain Mittndorf      
Trier Petrisberg
Buechel                   E
Deuselbach      
Hahn                      E
Idar Oberstein            E
Kleiner Feldberg
Frankfurt                 E
Breitsol        
Michelstadt Vielunn        
Wuerzburg       
Bad Kissingen   
Kitzingen                 E
Coburg          
Bamberg         
Bayreuth                  E
Hof             
Hof Plauen                E
Weiden          
Berus           
Tholey          
Saarbruecken              E
Weinbiet        
Karlsruhe       
Mannheim                  E
Sinsheim        
Muehlacker      
Stuttgart Echterngen      E
Stuttgart       
Oehringen       
Niederstetten             E
Weissenburg     
Nurnberg                  E
Roth                      E
Kuemmersruck              E
Regensburg      
Gelbelsee       
Straubing       
Grosser Arber   
Zwiesel         
Freiburg        
Lahr            
Freudenstadt    
Klippeneck      
Messstetten               E
Sigmaringen     
Stoetten        
Laupheim                  E
Ulm             
Harburg         
Augsburg                  E
Neuburg                   E
Lechfeld                  E
Landsberg                 E
Fuerstenfeldbruc          E
Ingolstadt                E
Muenchen Stadt  
Munich                    E
Erding                    E
Muenchen        
Muehldorf       
Furstenzell     
Feldberg        
Donaueschingen Vlingen    E
Konstanz                  E
Friedrichshafen           E
Kempten         
Memmingen                 E
Oberstdorf      
Altenstadt                E
Zugspitze       
Hohenpeissenberg
Garmisch Partenkchen       
Wendelstein     
Chieming        
Wolfsegg        
Rohrbach        
Linz Airport              L
Kremsmuenster   
Freistadt       
Amstetten       
Allentsteig     
Zwettl          
Litschau        
Retz            
Jauerling       
St. Poelten     
Tulln                     L
Poysdorf        
Vienna          
Vienna Hohe Wart
Vienna Schwechat          L
Schaerding      
Linz            
Langenlois      
Lilienfeld      
Gumpoldskirchen 
Bregenz         
Feldkirch       
St. Anton Am Arlrg         
Galzig          
Landeck         
Reutte          
Innsbruck                 L
Patscherkofel   
Brenner         
Kufstein        
Hahnenkamm      
Krimml          
Alpinzentrum Rudfshuett    
Lofer           
Bischofshofen   
Zell Am See               L
Sonnblick       
Radstadt        
St. Michael Im Lgau        
Obertauern      
Salzburg Flughaf          L
Mattsee         
Mondsee         
Gmunden         
Feuerkogel      
Bad Ischl       
Aigen Im Ennstal          L
Zeltweg                   L
Lunz            
Mariazell       
St. Michael     
Bruck           
Rax             
Voeslau Flugfeld          L
Wiener Neustadt 
Moenichkirchen  
Eisenstadt      
Kleinzicken     
Neusiedl Am See 
Lienz           
Reisach         
Mallnitz        
Radenthein      
Villacheralpe   
Preitenegg      
Weitensfeld     
Klagenfurt                L
Graz                      L
Schoeckl        
Bad Radkersburg 
Virgen          
Koetschach      
Dellach Im Draut
Murau           
Lassnitzhoehe   
Dornbirn                  L
Warth           
Ischgl          
Schmittenhoehe  
Rauris          
Mariapfarr      
Salzburg        
Ramsau          
Windischgarsten 
Bad Aussee      
St. Wolfgang    
Bad Mitterndorf 
Reichenau       
Puchberg        
Hirschenkogel   
Hohe Wand       
Cheb            
Primda          
Churanov        
Milesovka       
Kocelovice      
Prague                    L
Prague Libus    
Temelin         
Ceske Budejovice
C. Budejovice-Roov         
Prague Kbeli    
Liberec         
Caslav          
Kostelni Myslova
Hradec Kralove  
Pardubice       
Pribyslav       
Usti Nad Orlici 
Namest Nad Oslav
Brno                      L
Prerov          
Cervena         
Holesov                   L
Ostrava                   L
Lysa Hora                 L
Malacky         
Bratislava                L
Jaslovske Bohuni
Piestany                  L
Zilina          
Trencin         
Nitra           
Mochovce        
Hurbanovo       
Prievidza       
Dudince         
Sliac                     L
Chopok          
Liesek          
Lucenec         
Lomnicky Stit   
Strbske Pleso   
Poprad                    L
Telgart         
Presov          
Kojsovska Hola  
Kosice                    L
Stropkov        
Milhostov       
Kamenica Nad Cirhou        
Kolobrzeg       
Koszalin                  E
Koszalin Zegrze m.         
Ustka           
Slupsk                    E
Leba            
Lebork          
Hel             
Gdansk          
Gdynia          
Gdansk Airport            E
Elblag          
Ketrzyn         
Suwalki         
Swinoujscie     
Szczecin                  E
Goleniow        
Resko           
Szczecinek      
Pila            
Chojnice        
Torun           
Mlawa           
Olsztyn         
Mikolajki       
Ostroleka       
Bialystok       
Gorzow Wlkp     
Slubice         
Poznan                    E
Kolo            
Plock           
Brwinow         
Warsaw Bielany  
Legionowo       
Warsaw                    E
Siedlce         
Terespol        
Zielona Gora              E
Legnica Bartoszo
Leszno Strzyzewi
Wroclaw                   E
Kalisz          
Wielun          
Lodz            
Sulejow         
Belsk           
Radom           
Kozienice       
Deblin          
Pulawy          
Lublin          
Wlodawa         
Jelenia Gora    
Sniezka         
Klodzko         
Opole           
Raciborz        
Czestochowa     
Pyrzowice       
Katowice                  E
Krakow                    E
Kielce          
Tarnow          
Rzeszow                   E
Sandomierz      
Zamosc          
Bielsko-Biala   
Zakopane        
Kasprowy Wierch 
Nowy Sacz       
Lesko           
Przemysl        
Miskolc                   L
Szombathely               L
Mosonmagyarovar 
Gyor            
Papa                      L
Veszprem        
Budapest Feriheg          L
Budapest        
Kekesteto       
Szolnok                   L
Eger            
Debrecen                  L
Nyiregyhaza               L
Szentgotthard   
Nagykanizsa     
Taszar          
Siofok                    L
Pecs                      L
Paks            
Kecskemet                 L
Szeged                    L
Bekescsaba                L
Bovec           
Ratece          
Ljubljana Airpor          L
Celje           
Lisca           
Palic           
Portoroz                  L
Rijeka                    L
Sombor          
Novi Sad Rimski ncevi      
Zrenjanin       
Kikinda         
Banatski Karlova
Vrsac                     L
Zavizan Mountain
Bihac                     L
Banja Luka                L
Loznica         
Sremska Mitrovic
Valjevo         
Belgrade Surcin           L
Belgrade        
Smederevska Palaa          
Veliko Gradiste 
Crni Vrh        
Negotin         
Sarajevo                  L
Zabljak         
Plevlja         
Zlatibor        
Sjenica         
Pozega Uzicka   
Kraljevo        
Kopaonik        
Krusevac        
Cuprija         
Nis                       L
Leskovac        
Dimitrovgrad    
Herceg Novi-Igal
Tivat                     L
Niksic          
Bar             
Podgorica Goluboi         L
